id,name_enUS,name_koKR,name_frFR,name_deDE,name_zhCN,name_ruRU,name_esES,name_ptPT,nameMask,itemId_1,itemId_2,itemId_3,itemId_4,itemId_5,itemId_6,itemId_7,itemId_8,itemId_9,itemId_10,itemId_11,itemId_12,itemId_13,itemId_14,itemId_15,itemId_16,itemId_17,setSpellId_1,setSpellId_2,setSpellId_3,setSpellId_4,setSpellId_5,setSpellId_6,setSpellId_7,setSpellId_8,setThreshold_1,setThreshold_2,setThreshold_3,setThreshold_4,setThreshold_5,setThreshold_6,setThreshold_7,setThreshold_8,requiredSkillId,requiredSkillRank
695,Nathrezim Attire,,,Kleidung des Schreckenslords,纳斯雷兹姆服装,,Atuendo de Nathrezim,Vestes Nathrezim,4128894,47306,47307,47308,47309,47310,47311,0,0,0,0,0,0,0,0,0,0,0,52628,52613,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
696,Nathrezim Raiment,,,Gewand des Schreckenslords,纳斯雷兹姆礼服,,Vestiduras Nathrezim,Vestes Nathrezim,4128894,47312,47313,47314,47315,47316,47317,0,0,0,0,0,0,0,0,0,0,0,52624,52630,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
697,Ravenstalker Armor,,,Rüstung des Mondpirschers,渡鸦追猎者装甲,,Armadura Acechagavilán,Armadura Acechagavião,4128894,47318,47319,47320,47321,47322,47323,0,0,0,0,0,0,0,0,0,0,0,52602,52603,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
698,Trickster Armor,,,Rüstung des Betrügers,欺诈者装甲,,Armadura del Embaucador,Armadura do Embaucador,4128894,47324,47325,47326,47327,47328,47329,0,0,0,0,0,0,0,0,0,0,0,52562,52564,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
699,Dragonmaw Battlegarb,,,Kampfgewand des Drachenmauls,龙喉战装,,Atuendo Mandíbula de Dragón,Traje Mandíbula de Dragão,4128894,41724,58111,58112,58113,58114,58115,58099,0,0,0,0,0,0,0,0,0,0,15464,13198,44035,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0
700,Stormreaver Attire,,,Kleidung des Sturmhäschers,暴掠套装,Vestiduras de Tempestira,Autendo Atracatormenta,Vestes Tempestosas,4128894,58131,58134,58147,58176,58177,58178,0,0,0,0,0,0,0,0,0,0,0,23727,9346,44081,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0
701,Arms of Thaurissan,,,Rüstung von Thaurissan,索瑞森之臂,Brazales de Thaussarian,Armas de Thaurissan,Braceletes de Thaurissan,4128894,11684,58214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49368,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
702,Sacred Windhorn Attire,,,,,,,,4128894,33021,33026,33029,33035,33037,33042,0,0,0,0,0,0,0,0,0,0,0,7499,57159,52862,52860,0,0,0,0,2,4,6,6,0,0,0,0,0,0
703,Attire of Prophecy,,,,,,,,4128894,33000,33001,33002,33003,33004,33005,33006,33007,0,0,0,0,0,0,0,0,0,52881,52880,52882,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
704,Attire of Transcendence,,,,,,,,4128894,33008,33009,33010,33011,33012,33013,33014,33015,0,0,0,0,0,0,0,0,0,52884,52886,52888,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
705,Attire of Faith,,,,,,,,4128894,33162,33163,33164,33165,33166,33167,33168,33169,33170,0,0,0,0,0,0,0,0,52889,52938,52941,52940,0,0,0,0,2,4,6,8,0,0,0,0,0,0
706,Attire of Pestilence,,,,,,,,4128894,33171,33172,33173,33174,33175,33176,0,0,0,0,0,0,0,0,0,0,0,52977,52981,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
707,Regalia of the Oracle,,,,,,,,4128894,33016,33017,33018,33019,33020,0,0,0,0,0,0,0,0,0,0,0,0,52895,52897,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
708,Majesty of the Stag,,,,,,,,4128894,33380,33381,33382,33383,33384,33385,0,0,0,0,0,0,0,0,0,0,0,58167,58165,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
709,Rage of the Ursa,,,,,,,,4128894,33386,33387,33388,33389,33390,33391,0,0,0,0,0,0,0,0,0,0,0,58156,58158,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
710,Might of the Hippogryph,,,,,,,,4128894,33392,33393,33394,33395,33396,33397,0,0,0,0,0,0,0,0,0,0,0,58169,58153,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
711,Coil of the Hydra,,,,,,,,4128894,33366,33367,33368,33205,0,0,0,0,0,0,0,0,0,0,0,0,0,52929,52930,52932,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0
712,Pride of the Moose,,,,,,,,4128894,33398,33399,33400,33401,33402,33403,0,0,0,0,0,0,0,0,0,0,0,58150,58148,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
713,Combatant's Battlegear,,,,,,,,4128894,33404,33405,33406,33407,33408,33409,0,0,0,0,0,0,0,0,0,0,0,22778,22738,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
714,Partisan's Battlegear,,,,,,,,4128894,33410,33411,33412,33413,33414,33415,0,0,0,0,0,0,0,0,0,0,0,22778,22738,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
715,Veteran's Battlegear,,,,,,,,4128894,33416,33417,33418,33419,33420,33421,0,0,0,0,0,0,0,0,0,0,0,22778,22738,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
716,Tactician's Arcanum,,,,,,,,4128894,33422,33423,33424,33425,33426,33427,0,0,0,0,0,0,0,0,0,0,0,23037,23025,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
717,Strategist's Arcanum,,,,,,,,4128894,33428,33429,33430,33431,33432,33433,0,0,0,0,0,0,0,0,0,0,0,23037,23025,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
718,Executor's Arcanum,,,,,,,,4128894,33434,33435,33436,33437,33438,33439,0,0,0,0,0,0,0,0,0,0,0,23037,23025,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
719,Combatant's Pursuit,,,,,,,,4128894,33440,33441,33442,33443,33444,33445,0,0,0,0,0,0,0,0,0,0,0,28539,23158,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
720,Partisan's Pursuit,,,,,,,,4128894,33446,33447,33448,33449,33450,33451,0,0,0,0,0,0,0,0,0,0,0,28539,23158,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
721,Veteran's Pursuit,,,,,,,,4128894,33452,33453,33454,33455,33456,33457,0,0,0,0,0,0,0,0,0,0,0,28539,23158,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
722,Tactician's Threads,,,,,,,,4128894,33458,33459,33460,33461,33462,33463,0,0,0,0,0,0,0,0,0,0,0,23047,23046,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
723,Strategist's Threads,,,,,,,,4128894,33464,33465,33466,33467,33468,33469,0,0,0,0,0,0,0,0,0,0,0,23047,23046,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
724,Executor's Threads,,,,,,,,4128894,33470,33471,33472,33473,33474,33475,0,0,0,0,0,0,0,0,0,0,0,23047,23046,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
725,Combatant's Earthshaker,,,,,,,,4128894,33476,33477,33478,33479,33480,33481,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
726,Partisan's Earthshaker,,,,,,,,4128894,33482,33483,33484,33485,33486,33487,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
727,Veteran''s Earthshaker,,,,,,,,4128894,33488,33489,33490,33491,33492,33493,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
728,Tactician's Earthshaker,,,,,,,,4128894,33494,33495,33496,33497,33498,33499,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
729,Strategist's Earthshaker,,,,,,,,4128894,33500,33501,33502,33503,33504,33505,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
730,Executor's Earthshaker,,,,,,,,4128894,33506,33507,33508,33509,33510,33511,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
731,Corpsman's Earthshaker,,,,,,,,4128894,33512,33513,33514,33515,33516,33517,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
732,Physician's Earthshaker,,,,,,,,4128894,33518,33519,33520,33521,33522,33523,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
733,Field Medic's Earthshaker,,,,,,,,4128894,33524,33525,33526,33527,33528,33529,0,0,0,0,0,0,0,0,0,0,0,22804,22801,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
734,Combatant's Sanctuary,,,,,,,,4128894,33530,33531,33532,33533,33534,33535,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
735,Partisan's Sanctuary,,,,,,,,4128894,33536,33537,33538,33539,33540,33541,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
736,Veteran's Sanctuary,,,,,,,,4128894,33542,33543,33544,33545,33546,33547,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
737,Tactician's Sanctuary,,,,,,,,4128894,33548,33549,33550,33551,33552,33553,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
738,Strategist's Sanctuary,,,,,,,,4128894,33554,33555,33556,33557,33558,33559,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
739,Executor's Sanctuary,,,,,,,,4128894,33560,33561,33562,33563,33564,33565,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
740,Corpsman's Sanctuary,,,,,,,,4128894,33566,33567,33568,33569,33570,33571,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
741,Physician's Sanctuary,,,,,,,,4128894,33572,33573,33574,33575,33576,33577,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
742,Field Medic's Sanctuary,,,,,,,,4128894,33578,33579,33580,33581,33582,33583,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
743,Combatant's Aegis,,,,,,,,4128894,33584,33585,33586,33587,33588,33589,0,0,0,0,0,0,0,0,0,0,0,23300,23302,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
744,Partisan's Aegis,,,,,,,,4128894,33590,33591,33592,33593,33594,33595,0,0,0,0,0,0,0,0,0,0,0,23300,23302,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
745,Veteran's Aegis,,,,,,,,4128894,33596,33597,33598,33599,33600,33601,0,0,0,0,0,0,0,0,0,0,0,23300,23302,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
746,Corpsman's Aegis,,,,,,,,4128894,33602,33603,33604,33605,33606,33607,0,0,0,0,0,0,0,0,0,0,0,23300,23302,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
747,Physician's Aegis,,,,,,,,4128894,33608,33609,33610,33611,33612,33613,0,0,0,0,0,0,0,0,0,0,0,23300,23302,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
748,Field Medic's Aegis,,,,,,,,4128894,33614,33615,33616,33617,33618,33619,0,0,0,0,0,0,0,0,0,0,0,23300,23302,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
749,Tactician's Investiture,,,,,,,,4128894,33620,33621,33622,33623,33624,33625,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
750,Strategist's Investiture,,,,,,,,4128894,33626,33627,33628,33629,33630,33631,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
751,Executor's Investiture,,,,,,,,4128894,33632,33633,33634,33635,33636,33637,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
752,Corpsman's Investiture,,,,,,,,4128894,33638,33639,33640,33641,33642,33643,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
753,Physician's Investiture,,,,,,,,4128894,33644,33645,33646,33647,33648,33649,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
754,Field Medic's Investiture,,,,,,,,4128894,33650,33651,33652,33653,33654,33655,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
755,Combatant's Cover,,,,,,,,4128894,33656,33657,33658,33659,33660,33661,0,0,0,0,0,0,0,0,0,0,0,23048,23049,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
756,Partisan's Cover,,,,,,,,4128894,33662,33663,33664,33665,33666,33667,0,0,0,0,0,0,0,0,0,0,0,23048,23049,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
757,Veteran's Cover,,,,,,,,4128894,33668,33669,33670,33671,33672,33673,0,0,0,0,0,0,0,0,0,0,0,23048,23049,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
758,Surrender to Madness,,,,,,,,4128894,33269,33275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58122,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
759,Wisdom of the Deer,,,,,,,,4128894,33674,33675,33676,33677,33678,33679,0,0,0,0,0,0,0,0,0,0,0,58163,58161,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
760,Combatant's Battlegear,,,,,,,,4128894,33680,33681,33682,33683,33684,33685,0,0,0,0,0,0,0,0,0,0,0,22778,22738,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
761,Partisan's Battlegear,,,,,,,,4128894,33686,33687,33688,33689,33690,33691,0,0,0,0,0,0,0,0,0,0,0,22778,22738,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
762,Veteran's Battlegear,,,,,,,,4128894,33692,33693,33694,33695,33696,33697,0,0,0,0,0,0,0,0,0,0,0,22778,22738,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
763,Tactician's Arcanum,,,,,,,,4128894,33698,33699,33700,33701,33702,33703,0,0,0,0,0,0,0,0,0,0,0,23037,23025,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
764,Strategist's Arcanum,,,,,,,,4128894,33704,33705,33706,33707,33708,33709,0,0,0,0,0,0,0,0,0,0,0,23037,23025,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
765,Executor's Arcanum,,,,,,,,4128894,33710,33711,33712,33713,33714,33715,0,0,0,0,0,0,0,0,0,0,0,23037,23025,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
766,Combatant's Pursuit,,,,,,,,4128894,33716,33717,33718,33719,33720,33721,0,0,0,0,0,0,0,0,0,0,0,28539,23158,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
767,Partisan's Pursuit,,,,,,,,4128894,33722,33723,33724,33725,33726,33727,0,0,0,0,0,0,0,0,0,0,0,28539,23158,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
768,Veteran's Pursuit,,,,,,,,4128894,33728,33729,33730,33731,33732,33733,0,0,0,0,0,0,0,0,0,0,0,28539,23158,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
769,Tactician's Threads,,,,,,,,4128894,33734,33735,33736,33737,33738,33739,0,0,0,0,0,0,0,0,0,0,0,23047,23046,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
770,Strategist's Threads,,,,,,,,4128894,33740,33741,33742,33743,33744,33745,0,0,0,0,0,0,0,0,0,0,0,23047,23046,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
771,Executor's Threads,,,,,,,,4128894,33746,33747,33748,33749,33750,33751,0,0,0,0,0,0,0,0,0,0,0,23047,23046,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
772,Combatant's Sanctuary,,,,,,,,4128894,33752,33753,33754,33755,33756,33757,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
773,Partisan's Sanctuary,,,,,,,,4128894,33758,33759,33760,33761,33762,33763,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
774,Veteran's Sanctuary,,,,,,,,4128894,33764,33765,33766,33767,33768,33769,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
775,Tactician's Sanctuary,,,,,,,,4128894,33770,33771,33772,33773,33774,33775,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
776,Strategist's Sanctuary,,,,,,,,4128894,33776,33777,33778,33779,33780,33781,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
777,Executor's Sanctuary,,,,,,,,4128894,33782,33783,33784,33785,33786,33787,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
778,Corpsman's Sanctuary,,,,,,,,4128894,33788,33789,33790,33791,33792,33793,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
779,Physician's Sanctuary,,,,,,,,4128894,33794,33795,33796,33797,33798,33799,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
780,Field Medic's Sanctuary,,,,,,,,4128894,33800,33801,33802,33803,33804,33805,0,0,0,0,0,0,0,0,0,0,0,51871,23218,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
781,Tactician's Investiture,,,,,,,,4128894,33806,33807,33808,33809,33810,33811,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
782,Strategist's Investiture,,,,,,,,4128894,33812,33813,33814,33815,33816,33817,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
783,Executor's Investiture,,,,,,,,4128894,33818,33819,33820,33821,33822,33823,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
784,Corpsman's Investiture,,,,,,,,4128894,33824,33825,33826,33827,33828,33829,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
785,Physician's Investiture,,,,,,,,4128894,33830,33831,33832,33833,33834,33835,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
786,Field Medic's Investiture,,,,,,,,4128894,33836,33837,33838,33839,33840,33841,0,0,0,0,0,0,0,0,0,0,0,23044,23043,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
787,Combatant's Cover,,,,,,,,4128894,33842,33843,33844,33845,33846,33847,0,0,0,0,0,0,0,0,0,0,0,23048,23049,14467,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
788,Partisan's Cover,,,,,,,,4128894,33848,33849,33850,33851,33852,33853,0,0,0,0,0,0,0,0,0,0,0,23048,23049,14477,45530,0,0,0,0,2,4,6,6,0,0,0,0,0,0
789,Veteran's Cover,,,,,,,,4128894,33854,33855,33856,33857,33858,33859,0,0,0,0,0,0,0,0,0,0,0,23048,23049,14482,45531,0,0,0,0,2,4,6,6,0,0,0,0,0,0
